listed_year,current_ratio,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail,is_speculative
1976,1.120957,0.066882,1442681821,0.237415,3.212041,0.444982,-0.659993,0.005723,135046667,2.695279,0.018282,0.026927,0.077003,-0.312935,-0.53629,-0.089446,-23.887029,0.253908,22259604,0.003849,3.498593,1,0,6.246,0.756997,0.507785,0.034902,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1976,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.168,,,,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1976,0.706549,0.119113,328845193,0.50889,0.965061,0.270018,-6.451111,0.095188,48410902,6.042602,0.05075,0.064485,0.099728,0.189009,0.34377,0.181275,8.698197,-0.044082,14202564,0.000653,1.042665,1,0,6.092,0.568061,,,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1976,0.574882,0.174912,322745475,0.549136,0.821042,0.273571,-6.891253,0.05922,42758021,6.232805,0.03111,0.038797,0.056653,0.150608,0.248212,0.127918,10.908948,-0.036467,15617369,0.001837,1.177373,1,0,6.282,0.60177,-0.018549,-0.035967,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1976,0.435886,0.104189,359208430,0.527651,0.895191,0.220046,-7.439159,0.077943,52048020,7.132693,0.042455,0.049915,0.080461,0.215694,0.463006,0.19149,14.558787,-0.060413,20138964,0.002591,1.126398,1,0,6.246,0.786072,0.112977,0.018723,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1989,1.261064,0.147839,928917994,0.466313,1.144484,0.155038,-6.653083,0.046334,211702768,8.112161,0.062285,0.076405,0.133569,-0.011189,-0.038517,-0.006321,-0.634021,0.049744,15942292,0.006801,1.770184,1,0,5.726,0.749508,0.01951,0.019298,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1989,1.197922,0.077172,1142452651,0.406161,1.462081,0.296189,-6.772177,0.041258,203522283,7.29443,0.050273,0.039704,0.123775,-0.077816,-0.156015,-0.05204,-8.489758,0.082846,18519517,0.008162,1.495319,1,0,5.913,0.529779,0.229875,-0.005076,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1989,1.200667,0.182345,1263528834,0.403799,1.476478,0.282329,-7.476257,0.027483,210223304,5.358711,0.033701,0.04219,0.08346,0.100744,0.212743,0.073578,7.628842,-0.037629,21985038,0.015749,1.369211,1,0,6.043,0.45062,0.105979,-0.013775,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1989,0.950682,0.249942,1508599076,0.400477,1.497025,0.243155,-8.354345,0.021645,398717625,7.693122,0.033058,0.048034,0.082547,0.065161,0.160661,0.045943,6.256659,-0.020661,29466999,0.01505,1.41831,1,0,6.168,0.58741,0.01886,0.012361,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1989,0.907992,0.206111,4151542217,0.32556,2.071633,0.366622,-19.060659,0.106044,480901411,2.936472,0.063408,0.028417,0.194766,0.05241,0.096413,0.070947,3.652617,0.017486,69293913,0.004787,0.738721,1,0,6.092,0.384792,1.751919,0.084399,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1989,0.921659,0.165295,4323538345,0.348715,1.867675,0.34168,-21.377649,0.041956,667523724,3.978042,0.048901,0.056194,0.140233,0.110197,0.210049,0.084175,5.080619,-0.035997,119950385,0.02688,1.30914,1,0,6.282,0.293127,0.041429,-0.064088,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1989,1.038372,0.200262,4884892280,0.365927,1.732787,0.329719,-23.951772,0.057175,916919662,7.918402,0.077439,0.095635,0.211623,0.047573,0.091486,0.029879,2.497561,0.027557,140911948,0.023407,1.592154,1,0,6.246,0.401004,0.129837,0.01522,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1991,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.726,,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1991,1.971314,0.197823,3593929795,0.533291,0.875147,0.215634,-7.739259,0.065321,334199595,6.92851,0.059863,0.061852,0.112252,0.21088,0.456419,0.139989,11.024704,-0.052496,132684430,0.002883,1.506409,1,0,5.913,0.116133,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1991,1.425201,0.028547,3537087560,0.563808,0.773652,0.18634,-8.093219,0.041347,259341409,4.603467,0.03755,0.04056,0.066601,0.165429,0.387242,0.100838,8.189856,-0.042571,150266390,0.002564,1.640545,1,0,6.043,0.148688,-0.015816,-0.023973,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1991,1.933156,0.019459,3590984649,0.585681,0.707415,0.207263,-8.589917,0.044889,318577081,6.484569,0.048268,0.052499,0.082414,0.149149,0.298149,0.072629,7.632791,-0.023602,155833826,0.003892,2.05358,1,0,6.229,0.126297,0.015238,0.003541,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1991,1.406565,0.073072,3718893786,0.53645,0.864108,0.20169,-8.096682,0.007568,190099988,1.985051,0.00794,0.015021,0.014802,0.051059,0.117351,0.026852,3.127825,-0.016997,164258308,0.003483,1.901541,1,0,6.168,0.375306,0.03562,-0.03732,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1991,1.827738,0.101866,3576889161,0.554418,0.803694,0.19354,-8.042386,0.006481,172158978,1.556816,0.008569,0.012298,0.015456,0.20291,0.467154,0.109231,11.445372,-0.085048,174169395,0.003394,1.857624,1,0,6.092,0.126448,-0.038185,-0.001087,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1991,1.770968,0.100014,3280434991,0.522407,0.914218,0.196241,-6.814126,-0.096805,133083854,-0.146237,-0.095999,-0.001016,-0.183764,0.246208,0.599198,0.152118,16.929049,-0.192418,179027229,0.005248,1.618531,1,0,6.282,0.141452,-0.08288,-0.103287,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1991,1.796035,0.071108,3525996556,0.540659,0.849595,0.160348,-7.692519,0.050305,393779588,13.637352,0.066035,0.06762,0.122138,0.051297,0.14695,0.022756,4.752069,0.028527,112023017,0.004906,2.254275,1,0,6.246,0.198857,0.074856,0.14711,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1968,0.629001,0.032551,1873492658,0.039189,24.517559,0.314163,0.858711,-0.104391,175221246,0.242199,-0.076947,0.008305,-1.963511,-0.058825,-0.179904,-0.049997,-1.648226,-0.06149,29958000,0.013705,1.176564,1,0,5.726,0.573373,-0.169173,0.131695,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1968,1.091375,0.137427,1552803066,0.228133,3.383415,0.458191,0.155644,-0.040472,163764852,0.502132,-0.041139,0.018077,-0.18033,-0.100763,-0.169746,-0.071517,-2.160365,0.033761,29700000,0.012576,1.408954,0,0,5.913,0.401136,-0.171172,0.063919,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1968,1.284323,0.291913,1315810316,0.22733,3.398899,0.478556,0.301501,-0.011559,152937757,1.193903,-0.009454,0.036995,-0.041589,-0.005543,-0.00895,-0.004101,-0.138215,-0.007788,25720000,0.013017,1.351458,0,0,6.043,0.332176,-0.152623,0.028913,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1976,0.984437,0.011556,2217130886,0.173066,4.778138,0.105459,-8.589536,-0.448505,29616672,-1.05281,-0.102482,-0.03156,-0.592155,-0.003771,-0.02957,-0.011375,-0.104026,-0.119835,13511016,0.001609,0.331513,1,0,5.726,0.854862,0.387734,-0.153312,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1
1976,4.854022,1.418403,1184189631,0.810661,0.233562,0.001689,-7.02552,1.546567,68785449,2.069429,0.199828,0.029668,0.2465,0.167552,18.7837,0.095673,2.212841,0.481101,5622000,0.002866,1.751299,0,0,5.913,1.0,0.425966,-0.111319,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1976,5.222551,0.246814,1004693583,0.858657,0.164609,0.001961,-6.197746,0.055596,53733899,20.891755,0.028305,0.007617,0.032964,-0.929483,-67.001125,-0.300049,-360.34895,0.155718,5995000,0.002649,3.097767,1,0,6.043,1.0,-0.151577,-1.490971,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2005,3.821664,0.922312,102503180,0.819606,0.220098,0.061468,-15.802451,0.079061,17240270,37.332794,0.080953,0.067564,0.098771,0.371642,1.090685,0.084764,37.044235,-0.004511,3003437,0.015339,4.384411,1,0,6.092,1.0,0.042005,0.013963,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2005,5.814477,1.808404,98714752,0.870662,0.148551,0.005065,-16.189442,0.044698,13256168,44.224138,0.044626,0.03627,0.051255,0.813323,20.768266,0.141928,128.264097,-0.072064,3043779,0.014924,5.730528,1,0,6.282,1.0,-0.036959,-0.034364,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2005,6.241516,1.361497,106469253,0.87249,0.146145,0.0,-17.578676,0.076431,17389318,2189.797414,0.074911,0.062031,0.085858,0.269705,,0.045913,1214.017241,0.022859,2921577,0.02074,5.874237,1,0,6.246,,0.078555,0.031733,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1976,1.510038,0.393148,160244911,0.277637,2.60182,0.432414,-1.261054,-0.000705,20089423,1.517373,0.003209,0.032223,0.011558,0.295027,0.492852,0.215394,10.03549,-0.213814,4038177,0.005836,1.369709,1,0,5.726,0.74517,0.089248,-0.005307,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1976,1.21075,0.26019,165405931,0.350373,1.854103,0.369176,-1.945305,0.091036,22916314,2.517201,0.128599,0.041448,0.367034,0.068003,0.119662,0.045956,2.68293,0.043333,3492716,0.009774,1.479724,1,0,5.913,0.954917,0.032207,0.091741,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1976,0.929341,0.209172,224222540,0.30455,2.283529,0.293621,-2.100565,-0.06313,35819023,2.526335,-0.057171,0.041081,-0.187723,-0.003842,-0.009101,-0.003469,-0.164335,-0.045958,2800532,0.012645,1.107662,1,0,6.092,0.86091,0.094959,-0.161714,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1976,1.571178,0.292304,219851714,0.362944,1.755248,0.400824,-2.623027,-0.022491,31266624,1.051883,-0.018912,0.027323,-0.052108,-0.003624,-0.005759,-0.002881,-0.088875,-0.015714,4021540,0.013871,1.257835,0,0,6.282,0.534735,-0.019493,0.040638,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1976,1.527282,0.282569,314832085,0.372921,1.681534,0.353504,-3.81119,0.061236,42366757,1.975592,0.013144,0.038547,0.035245,-0.201637,-0.357683,-0.182842,-6.480282,0.168789,4907058,3e-06,1.102796,0,0,6.246,0.516071,0.43202,0.083727,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1990,0.858179,0.06848,516397132,0.335871,1.977337,0.272933,-12.172266,-0.007112,47115700,0.304289,-0.006395,0.003685,-0.019042,0.044085,0.107272,0.022488,2.417617,-0.038537,17795529,0.035756,1.96041,0,0,5.726,0.622681,0.064091,-0.055079,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1990,0.728164,0.109096,570697476,0.319597,2.128943,0.301026,-12.852014,0.00785,52857062,2.482181,0.01661,0.022515,0.051971,0.097027,0.219308,0.060542,7.278136,-0.057458,23760817,0.024882,1.602652,0,0,5.913,0.820146,0.105152,0.014961,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1990,0.841527,0.065661,631021758,0.303783,2.291829,0.338091,-13.558335,0.024945,65603992,3.196753,0.032816,0.028808,0.108026,0.014064,0.028961,0.009871,1.086541,0.014953,26965139,0.024194,1.424804,0,0,6.043,0.701954,0.105703,0.017095,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1990,0.611893,0.051127,549098269,0.330941,2.021689,0.305061,-5.817179,-0.068281,18240495,-5.377985,-0.091293,-0.066892,-0.275859,0.194199,0.425917,0.118522,10.446136,-0.204784,32205909,0.042215,1.638512,0,0,6.229,0.824687,-0.129827,-0.093226,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1990,0.597021,0.118371,570273061,0.314484,2.179814,0.29274,-5.727993,-0.015535,46973445,-1.678106,-0.019268,-0.021289,-0.061268,0.129811,0.303982,0.077968,7.014424,-0.106719,34341745,0.039991,1.66493,0,0,6.168,0.813382,0.038563,0.052745,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1990,0.623282,0.145793,559688330,0.315133,2.173265,0.300077,-4.341327,0.000448,44742698,-2.13031,0.004564,-0.024985,0.014482,0.111138,0.25365,0.069204,6.48984,-0.075622,32779563,0.050883,1.605945,0,0,6.092,0.844252,-0.018561,0.015983,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1990,0.670791,0.18955,566142150,0.299875,2.334723,0.32769,-4.141325,-0.021529,26069760,-3.028838,-0.030392,-0.036796,-0.10135,0.062907,0.134405,0.046977,3.625393,-0.064227,36666454,0.04199,1.339119,0,0,6.282,0.794011,0.011531,-0.021976,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1990,0.684462,0.116934,568005111,0.299423,2.339752,0.319124,-2.899977,-0.04552,-20455991,-11.512367,-0.061821,-0.129022,-0.206468,-0.029736,-0.065279,-0.022693,-1.85881,-0.020956,35624590,0.051453,1.31038,0,0,6.246,0.671858,0.003291,-0.023991,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1976,1.406596,0.135394,1258451806,0.667726,0.49762,0.1642,-66.091761,0.132408,413895539,25.64941,0.114422,0.07093,0.171361,0.159161,0.322077,0.077557,19.124009,0.037402,27127588,0.015412,2.052175,1,0,6.282,0.590239,0.170936,0.022326,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1976,1.375048,0.251327,1367635165,0.614176,0.628199,0.239989,-66.06519,0.027889,441409036,7.891558,0.020402,0.025161,0.033219,0.076677,0.123272,0.043695,9.278893,-0.010701,32408048,0.012835,1.754848,1,0,6.246,0.50349,0.08676,-0.104518,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1970,1.515173,0.274212,1814827132,0.432263,1.313405,0.338757,-20.78016,0.034773,729269669,6.106848,0.06277,0.077317,0.145213,0.157956,0.264725,0.062867,7.083165,-0.040075,57984000,0.011968,2.51254,1,0,5.726,0.428949,0.043676,-0.006827,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1970,1.2547,0.31767,2104598662,0.38893,1.571159,0.299328,-21.725724,0.017911,739726437,4.352356,0.036915,0.052203,0.094915,0.071845,0.146671,0.035065,3.660342,-0.021478,62449000,0.010309,2.048901,1,0,5.913,0.435272,0.159669,-0.016862,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1970,1.520087,0.25773,2308460528,0.375692,1.661754,0.387842,-23.078641,0.021038,775704772,3.80887,0.035469,0.048114,0.094409,0.038001,0.06117,0.019183,1.878083,0.002294,71230000,0.011423,1.981008,1,0,6.043,0.345125,0.096865,0.003127,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1970,1.450906,0.214876,2252431436,0.392661,1.546729,0.328724,-23.555362,0.017439,794306024,3.300049,0.037084,0.042941,0.094442,0.121487,0.224456,0.05598,5.670414,-0.050799,74410144,0.01037,2.170194,1,0,6.229,0.275547,-0.024271,-0.003599,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1970,1.225418,0.225453,2198994807,0.422336,1.367782,0.27538,-24.784573,0.022118,764955365,5.102276,0.054153,0.054644,0.128221,0.095697,0.200744,0.041113,5.16175,-0.025541,77059000,0.009864,2.327646,1,0,6.168,0.376191,-0.023724,0.00468,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1970,1.355555,0.284352,2397069212,0.426432,1.345038,0.23286,-27.379718,0.036733,754421856,5.334387,0.062811,0.054155,0.147295,0.121665,0.299678,0.056436,6.873775,-0.024363,93703000,0.009021,2.155812,1,0,6.092,0.337417,0.090075,0.014614,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1970,1.666271,0.648149,2528335047,0.435682,1.295253,0.282349,-29.583104,0.040797,847089312,8.376928,0.075446,0.068975,0.173168,0.084853,0.169592,0.038888,5.815501,0.002351,99283000,0.008814,2.181971,1,0,6.282,0.372911,0.054761,0.004065,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1970,1.597228,0.614723,2870530106,0.434492,1.301538,0.275531,-33.627518,0.041772,883203177,8.725953,0.064217,0.053386,0.147797,0.036138,0.07417,0.016906,3.340303,0.03006,105154353,0.007757,2.137606,1,0,6.246,0.415746,0.135344,0.000975,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1977,0.943505,0.283924,8504709345,0.2961,2.377239,0.27499,-2.88226,0.001411,1741022805,2.160317,0.004383,0.023674,0.014801,-0.039152,-0.100219,-0.01046,-2.514829,0.031277,107520000,0.007892,3.743121,0,0,5.726,0.457312,-0.042195,0.024195,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1977,0.920557,0.264901,8203152084,0.307124,2.256013,0.257715,-2.884022,0.003588,1546376745,2.096252,0.012212,0.023354,0.039762,0.020966,0.056368,0.005854,1.303931,-0.005623,135310000,0.007104,3.5814,1,0,5.913,0.405079,-0.035458,0.002177,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1977,0.784519,0.159798,8620316668,0.279054,2.583532,0.299291,-2.708506,-0.004419,1022961008,1.990975,0.005811,0.019412,0.020823,0.002346,0.005651,0.00079,0.17346,-0.011154,166877000,0.034247,2.969917,1,0,6.043,0.393232,0.050854,-0.008008,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1977,0.81364,0.08212,7227372000,0.324945,2.07744,0.246495,-2.620576,0.002277,1098368000,2.267359,0.008696,0.019758,0.02676,-0.13008,-0.356239,-0.041746,-10.077042,0.0926,230566000,0.040208,3.115956,1,0,6.229,0.234082,-0.161589,0.006696,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1977,0.86989,0.129545,7769042000,0.297575,2.360501,0.289579,-2.564104,0.000548,1072621000,1.95156,0.007741,0.017746,0.026014,-0.036468,-0.088459,-0.014229,-2.817083,0.026603,239325000,0.038203,2.562953,1,0,6.168,0.377352,0.074947,-0.001728,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1977,0.87698,0.109877,10138772000,0.22737,3.398117,0.287997,-2.553902,-0.009393,1114327000,1.047715,0.000152,0.010787,0.000668,0.059533,0.159713,0.035724,4.467349,-0.05809,820109000,0.031143,1.666459,1,0,6.092,0.320145,0.305022,-0.009941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1977,0.708694,0.231335,8773482000,0.255913,2.907575,0.288847,-2.461399,0.003958,1078392000,1.083243,0.012233,0.014128,0.047803,-0.022954,-0.059132,-0.014102,-1.309612,0.021873,800665000,0.037319,1.627685,1,0,6.282,0.375346,-0.13466,0.01335,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1977,0.78181,0.352269,9410916000,0.253854,2.939278,0.306022,-2.683004,0.009397,1136208000,1.15253,0.011384,0.012961,0.044844,0.065717,0.160233,0.041882,4.360193,-0.038033,827562000,0.035702,1.569106,1,0,6.246,0.324785,0.072655,0.00544,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2007,1.044152,0.050517,439409021,0.458006,1.183376,0.31103,-4.397981,0.051929,53543336,2.973746,0.060964,0.055685,0.133107,0.253863,0.442375,0.141067,7.34787,-0.086942,25020592,0.006896,1.799586,1,0,6.043,0.875301,0.023928,0.006336,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1975,1.191222,0.250406,2932519219,0.478265,1.090889,0.288753,-45.946603,0.070765,1102405472,8.033944,0.086943,0.095157,0.181789,0.140985,0.254739,0.087578,6.210282,-0.014121,94416070,0.009334,1.609832,1,0,5.726,0.308776,-0.013821,0.006287,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1975,1.295593,0.340537,2998838793,0.508922,0.964936,0.277102,-50.076061,0.074341,1114722918,10.101737,0.083965,0.099812,0.164985,0.327352,0.58013,0.202352,16.269633,-0.101696,104378469,0.009643,1.617734,1,0,5.913,0.213226,0.022615,0.003576,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1975,0.894491,0.274577,2908864465,0.586103,0.706183,0.127444,-55.750067,0.104368,1150672769,12.971243,0.105687,0.112156,0.180322,0.28292,0.918829,0.142744,13.542972,-0.031482,108279274,0.009962,1.982002,1,0,6.043,0.253384,-0.030003,0.030027,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1977,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.092,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1977,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.282,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1977,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.246,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1989,4.620336,0.665599,1545159970,0.827778,0.208054,0.003715,-68.226162,0.027625,124678403,167.440736,0.037528,0.040369,0.045335,0.290994,13.488409,0.058898,207.869955,-0.02661,26230835,0.002217,4.940624,1,0,6.168,1.0,0.037856,0.033555,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1989,5.775538,0.68244,1564589807,0.853141,0.172139,0.008306,-71.24444,0.034271,162154463,177.808063,0.042192,0.052846,0.049455,0.621426,10.987989,0.134127,307.065562,-0.067943,22946027,0.001523,4.633114,1,0,6.282,0.692187,0.004672,-0.01889,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1989,5.457399,0.2112,1688093089,0.84161,0.188199,0.006559,-75.89361,0.11284,266053721,634.793765,0.140922,0.118916,0.167443,0.498293,12.033338,0.084279,421.313337,0.026746,23204456,0.001385,5.912424,1,0,6.246,0.819363,0.078937,0.078569,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1974,2.092187,0.37005,1634069739,0.711435,0.40561,0.088397,-105.117863,0.059546,197059606,17.88289,0.049754,0.051223,0.069934,0.279801,0.913387,0.126055,28.188183,-0.0426,50594146,0.028747,2.219678,1,0,5.726,0.656785,-0.004012,0.00822,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1974,2.196363,0.579042,1706513489,0.717891,0.39297,0.079857,-110.828095,0.061688,199108353,30.908102,0.050717,0.050463,0.070647,0.231358,0.817314,0.101693,39.975989,-0.025676,49011527,0.029902,2.275063,1,0,6.043,0.494691,0.071515,0.053884,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2010,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.913,,,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2010,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.043,,,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2010,1.271791,0.401578,328594781,0.717535,0.393659,0.013972,-12.984483,0.029361,398950053,79.080011,0.046904,0.050228,0.065369,0.124074,2.508405,0.028866,55.177462,0.000601,3215949,0.012193,4.298272,1,0,6.229,0.09976,,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2010,1.266088,0.400067,375922304,0.66168,0.511305,0.011473,-13.753269,0.034277,402472582,50.01821,0.047772,0.045995,0.072197,0.225672,6.654626,0.071313,83.027623,-0.039652,3313007,0.01107,3.164536,1,0,6.168,0.106191,0.14403,0.004915,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2010,1.216975,0.481041,408972323,0.617589,0.619199,0.009268,-13.980838,0.03368,516127676,116.825689,0.055252,0.066188,0.089464,0.2501,10.319785,0.075785,168.811093,-0.053137,3972273,0.010077,3.300146,1,0,6.092,0.048875,0.087917,-0.000597,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2010,1.257138,0.427244,451680724,0.568622,0.758637,0.054944,-14.233435,0.031028,574922989,99.703621,0.0525,0.053158,0.092329,0.116517,0.914794,0.039488,94.272328,-0.010769,4362999,0.010154,2.950668,1,0,6.282,0.007891,0.104429,-0.002652,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2010,1.18462,0.41075,500216803,0.533626,0.873971,0.066403,-14.832074,0.026001,577392660,15.737275,0.043917,0.039954,0.0823,0.135074,0.948677,0.054575,24.812927,-0.032982,6108164,0.0091,2.47502,1,0,6.246,0.001651,0.107457,-0.005027,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1976,1.278898,0.164178,2400558034,0.607483,0.646135,0.188976,-80.016624,0.01448,240782542,3.032379,0.017972,0.016175,0.029585,0.120993,0.251312,0.073531,8.903317,-0.03814,107231000,0.007789,1.645468,1,0,6.229,0.848856,-0.021416,-0.013944,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1976,1.375763,0.217945,2387466225,0.610303,0.63853,0.193514,-71.853923,0.001189,200085088,2.418696,0.003304,0.015925,0.005413,0.133329,0.268497,0.078649,7.891585,-0.051172,103447000,0.00694,1.695246,1,0,6.168,0.821138,-0.005454,-0.013291,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1976,1.430507,0.191028,2353652421,0.629604,0.5883,0.184508,-73.09343,0.003695,199717867,2.321508,0.007787,0.013448,0.012369,0.09378,0.188261,0.04986,5.996456,-0.032162,103445000,0.006849,1.880874,1,0,6.092,0.827704,-0.014163,0.002505,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1976,1.460534,0.267203,2245729071,0.651431,0.535081,0.146086,-72.146915,0.001951,164389999,1.168046,0.005533,0.004378,0.008494,0.229302,0.547127,0.128452,21.325317,-0.078714,95801000,0.006684,1.785116,1,0,6.282,0.885484,-0.045854,-0.001744,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1976,1.792622,0.264968,2474272368,0.662057,0.510443,0.131012,-70.22217,0.07882,258274081,17.00201,0.064931,0.03982,0.098074,0.047196,0.121741,0.023332,6.809914,0.03793,84433395,0.006353,2.022759,1,0,6.246,0.801951,0.101768,0.076869,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1973,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.726,,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1973,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.913,,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1973,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.043,,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1973,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,6.229,,,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
