market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,listed_year,current_ratio,cash_ratio,assets_total,equity_ratio,debt_ratio,total_borrowings_ratio,capital_impairment_ratio,net_margin,gross_profit,interest_coverage_ratio,pretax_roa,operating_roa,pretax_roe,ocf_to_total_liabilities,ocf_to_total_borrowings,ocf_to_sales,cashflow_coverage_ratio,accruals_ratio,depreciation,intangible_assets_ratio,total_debt_turnover,dividend_payer,market_to_book,spec_spread,short_term_borrowings_share,total_assets_growth,net_margin_diff,is_2y_consecutive_ocf_deficit,icr_under_1,is_2y_consecutive_operating_loss,market_KOSDAQ,market_KOSPI,firm_size_group_large,firm_size_group_mid_sized,firm_size_group_other,firm_size_group_small_and_medium,industry_macro_category_construction,industry_macro_category_it_services,industry_macro_category_manufacturing,industry_macro_category_other,industry_macro_category_transport_storage,industry_macro_category_wholesale_retail
KOSDAQ,172670,(주)에이엘티,2025,2026,other,manufacturing,2023,0.5325684818488479,0.15063630551119045,205375473,0.45511352760219814,1.1972539583004258,0.3539820891854988,-19.863045491983492,-0.18334826186130396,-2484228,-1.4593328487835702,-0.05226297884168476,-0.03600624695822368,-0.11483503713246325,0.11573696058641622,0.17815450585390585,0.2678283794504737,2.5559632281591957,-0.10623511990645543,23092780,0.004029687615132115,0.43213105655152606,0,0,5.803,0.19780124520973322,-0.05643413656902177,0.06874303059597062,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,173130,(주)오파스넷,2025,2026,other,it_services,2018,1.9640487857341165,0.7604779888643168,149069140,0.43535001275247176,1.2970023599766598,0.0408263776124287,-8.948627038999197,0.05150066121801323,40083836,15.871221093170846,0.1004780667547958,0.09421557003682988,0.23079835491339448,0.3761327727835596,5.202111485251365,0.13570749114356384,35.77734961216483,-0.13178439883667403,1382074,0.006870784925706286,2.7716434046050695,1,0,5.803,0.9094143513760293,0.07965537943116369,0.0014867882108951444,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,173940,(주)에프엔씨엔터테인먼트,2025,2026,other,it_services,2014,0.6014650560086854,0.3157569178449068,110174345,0.17717197229536513,4.644233605600384,0.024756425826720368,-1.5362241898943974,-0.11540846119648672,13064575,-0.22099687775959,-0.08297264667196343,-0.0055719686829088936,-0.4683170006915028,-0.0761048269188154,-2.5294921436042888,-0.06739573354136463,-2.4836977867120646,-0.04461133851079396,3254424,0.10351108508972756,1.129223215177345,0,0,5.803,0.0,-0.0693196079791229,-0.03824957225173568,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,174900,앱클론(주),2025,2026,other,manufacturing,2017,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,175140,(주)휴먼테크놀로지,2025,2026,other,manufacturing,2015,1.6948221188146224,0.2673147448115769,61931148,0.6660829539281268,0.5013145046013358,0.09681446563851843,-2.3074777060881435,-0.33167167720674967,9313544,-14.94488496603343,-0.30057918512991233,-0.1877711680720015,-0.45126389041678755,-0.34576573175087305,-1.192560130530697,-0.12885667779351126,-9.189337606892527,-0.18172458227320443,1801953,0.09345634929938647,2.6833357624270873,0,0,5.803,1.0,-0.001856596125254312,0.04740456598223314,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,175250,아이큐어(주),2025,2026,other,manufacturing,2018,0.5883614415879153,0.14129670948128853,90499634,0.27024549071657017,2.700339222307387,0.23432835098537524,-0.3023525409836764,-0.41392871483898047,4397883,-3.498067447995745,-0.3901501192811454,-0.1321261365543202,-1.4436878049163437,-0.04065275224603424,-0.12660238802676332,-0.03219792613172297,-0.7854276334458461,-0.3517191572288569,5816416,0.00470627317675119,1.2625891518516519,0,0,5.803,0.9685650195245543,-0.32269900106230415,-0.4164302011716126,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,176750,(주)듀켐바이오,2025,2026,other,manufacturing,2024,1.5754051483821268,0.8405210947003741,77676184,0.6339134270550675,0.577502474818428,0.05167607100781367,-2.371998293455759,0.16798965186577625,14230293,7.011703618852398,0.08569517266708158,0.09582458376173578,0.1351843469623137,0.34953352430113044,2.476185351270553,0.257682106287289,9.363091021447842,-0.04453939189391693,5887855,0.09983765422874018,1.3564524496374482,0,0,5.803,1.0,0.19193124183010146,-0.05654755273057896,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,177350,(주)베셀,2025,2026,other,manufacturing,2015,1.1256738458668292,0.1089933928885296,58362007,0.7077471479005168,0.4129339877475043,0.06942872955003072,-3.203320604985263,1.0668794271458797,3504472,-3.312096549276134,0.302925206119111,-0.04476624664398536,0.4280133194711102,0.04411242823321576,0.18568657453109574,0.045404578825977336,0.9538323064831014,0.29003322315492,551786,0.0032585753947769478,0.9715414033964721,0,0,5.803,1.0,0.13719845012741796,1.4754593952992117,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,177830,(주)파버나인,2025,2026,other,manufacturing,2014,0.8661398398575518,0.11576015209880006,150651303,0.4850336408972181,1.0617126641982895,0.250732461305031,-9.082957360421782,-0.031568620508221894,16256982,0.6259907411039483,-0.029719663294249767,0.017054628462124886,-0.0612734061894638,0.17221436205633145,0.35370211958900355,0.10080284720404485,3.2551714913128107,-0.11645812980455934,8449591,0.0015313309304732664,1.7084275576833223,1,0,5.803,0.9070627428376944,-0.0919639504669263,-0.08452020482959158,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,177900,쓰리에이로직스(주),2025,2026,other,manufacturing,2024,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,178320,(주)서진시스템,2025,2026,other,manufacturing,2017,0.8651252491476784,0.02328350700921376,2306446623,0.31987320956961074,2.1262386799415522,0.33741489234541894,-25.21685504196268,-0.09604965725366753,110455158,0.015291908783384073,-0.04585758323876893,0.0004967749908340281,-0.14336175042752183,-0.025344114050207967,-0.0510861000723464,-0.037283654635412326,-0.5306021085733598,-0.027169063604208975,104806824,0.0030256789515132865,0.6797647467245852,0,0,5.803,0.8003223738237433,0.09662941838194171,-0.16519151787871256,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,178780,(주)일월지엠엘,2025,2026,other,wholesale_retail,2015,6.174234749424882,0.6425748113803949,48287464,0.8681373285621296,0.15189148893789742,0.0,-3.498064186888748,0.1558779698376168,17301132,6.809826081433867,0.08431208977965793,0.04218999780149978,0.09711837863175585,0.4740105482468746,,0.08901520966341538,10.088727549864121,0.046949390425639254,545625,0.0003542741445274492,5.3250511911302,0,0,5.803,,0.045792275600856976,-0.00843669250257953,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
KOSDAQ,179290,(주)엠아이텍,2025,2026,other,manufacturing,2018,8.655027577964697,4.282523277727692,141838109,0.8878607441107382,0.1263027525803925,0.0,-6.6897874765007534,0.30280695694274506,38124702,105.95251273536074,0.17510836950032943,0.14575835891889957,0.1972250385680855,0.9351441188711914,,0.22149887100562432,76.22790914588522,0.038494478236451954,2127031,0.022996612285630515,4.221891130304886,1,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,179530,(주)오리온아토믹스,2025,2026,other,manufacturing,2022,0.6624780249989334,0.12431931462299065,48407432,0.2797049015118174,2.575196553921492,0.2748637027471319,-0.6551933390300225,-0.25808838500887876,5147866,-1.9279445284882957,-0.0724721567547727,-0.07232071306736536,-0.2591022050849215,-0.03781478044568321,-0.09909566353506677,-0.10223342131711426,-0.7261124398422558,-0.041524057710807714,889066,0.0006545689099971261,0.36988667657308344,0,0,5.803,0.7724656505313688,1.0978909378611696,0.5489145140832299,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,179900,(주)유티아이,2025,2026,other,manufacturing,2017,0.5533936856105379,0.38554128605220883,214289992,0.3054251129002795,2.274125007286147,0.1470568770192497,-5.619512719565555,-1.8720900871986843,-15958943,-6.175809561916474,-0.14763824341362614,-0.22544616549334698,-0.48338606479235263,-0.23672756774238926,-1.1181049602769566,-1.7641836241917204,-4.504213371649689,-0.01005707256734603,12227379,0.028280121453362134,0.13418533337245353,0,0,5.803,0.2919447030076683,0.3339785617330086,-0.6469422157655416,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,180400,디엑스앤브이엑스(주),2025,2026,other,it_services,2015,5.283218357042019,4.753166525689149,154874154,0.6183389385939762,0.6172360134295803,0.294841229608912,-0.9458553819552672,-1.0077681703573824,3319755,-8.682385411180833,-0.20654137035673492,-0.15701398439923037,-0.33402614240400846,-0.31897786400729194,-0.412905041481246,-0.6422612557432162,-6.73192277137578,-0.06928229612799047,810835,0.09565525052036765,0.49664814926158823,0,0,5.803,0.2828311567415451,1.1403657819763895,0.5088472751409958,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,182360,(주)큐브엔터테인먼트,2025,2026,other,it_services,2013,1.004566347194249,0.519093988944675,258263678,0.6230468382007631,0.6050157625641625,0.0,-18.930922313676152,-0.06716703445906648,8756229,-10.419125464319995,-0.0016297839605614228,-0.02811853008613933,-0.0026158289564038534,0.4386074026513059,,0.4895197824031551,61.26352715330415,-0.18801999327214725,2888085,0.035695305942324576,0.8959952557955683,0,0,5.803,,-0.04333587504201969,-0.1432415948398415,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,182400,(주)엔케이젠바이오텍코리아,2025,2026,other,manufacturing,2015,2.103641430827082,0.31071852072619355,14294115,0.49636763101458187,1.0146358012024013,0.0,0.013858805634253844,-0.9338590768984224,6657710,-2.588492992743854,-0.5136716054124372,-0.17716619741760858,-1.034861206325009,-0.4448083540735429,,-0.40726993843572956,-3.273050453675245,-0.2896517203058741,198777,0.0,1.092170848116101,0,0,5.803,,-0.37522392473619987,3.264034023348065,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,183300,(주)코미코,2025,2026,other,manufacturing,2017,0.9528352003432301,0.3028993886685155,1030236890,0.35895244636405904,1.7858843424228221,0.4688240128928018,-69.70399067594433,0.1278528563361239,260618038,8.118952313126027,0.08843609647874287,0.10773471817729222,0.24637273648512384,0.05787338779598296,0.07913330513580571,0.06326887917356298,2.7958474010669776,0.03787074058277995,50662047,0.011849528121634239,0.9147212429229418,1,0,5.803,0.39892338007689376,0.2872449737373257,-0.04536573790691312,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,183490,(주)엔지켐생명과학,2025,2026,other,manufacturing,2018,14.06353382170837,0.9525326042935314,148592462,0.933877614868512,0.07080412259458423,0.026341430428684868,-2.262593480543866,-0.267042548928371,3383068,-71.1612464510493,-0.12274899920562592,-0.09648345418760206,-0.13144013439374358,-1.1207956448706644,-2.813426608872758,-0.16253883255296153,-54.659499275319156,-0.047648534149733655,2730025,0.01585537360569475,6.8955561404408705,0,0,5.803,0.7664522814474094,-0.1824076159985988,0.0184093337196104,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,184230,에스지에이솔루션즈(주),2025,2026,other,it_services,2013,0.8340929074504884,0.46751391575851714,151995349,0.3485349212889402,1.8691529569026637,0.1749314053024083,-4.967276768450924,0.2757118872424434,41092398,5.916995100829355,0.1233633010704821,0.09752915531645642,0.35394818003964723,0.1423549496664612,0.5301465356037665,0.22869773436727567,5.626398123674322,0.019064721513287884,891990,0.07035781075116976,0.6224589415382977,1,0,5.803,0.35671088083836927,0.4669727142060927,0.5072468766504716,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,185490,아이진(주),2025,2026,other,it_services,2015,4.7628010836817944,1.019230482744706,68051360,0.7972269914958349,0.2543479151633916,0.0,-1.509953831830388,-5.348461709915232,1115581,-15.670034853736794,-0.28032963632174285,-0.14475253690741816,-0.35163088971155015,-0.4334415297362559,,-1.6768745522928912,-9.51446724369141,-0.1924393869571453,2077356,0.042635327199926645,0.258481786334932,0,0,5.803,,0.04204140360432238,-1.505438183826985,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,186230,(주)그린플러스,2025,2026,other,manufacturing,2019,0.8423267172830937,0.1559099838910688,96819469,0.38670211050217596,1.5859698533876323,0.3421144356823523,-5.263709997850213,-0.12327414274227877,8466715,-0.4465730836619306,-0.12611538904432537,-0.009835067366461182,-0.3261305941168783,-0.03444138396262016,-0.06174199593048261,-0.019345419287707517,-0.9591074597523046,-0.11347743499812006,3965254,0.003742491089266354,1.7803379420421732,0,0,5.803,0.7288404326882756,-0.044718791819373625,-0.1261967703601968,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,187220,(주)디티앤씨,2025,2026,other,it_services,2014,0.6662979290586476,0.08223300857635642,262821311,0.4431165439244004,1.2567426504740824,0.20240298169732515,-18.911138994267578,-0.006125827114606371,34933924,-0.11219773392471859,0.006362745066742324,-0.002272992999414724,0.014359078111576587,0.08130852432038158,0.22370901832375278,0.0945717593552849,2.235045585946186,-0.04821231562915383,16861595,0.014292726056754202,0.8597548028574118,1,0,5.803,0.4626215816931621,0.07115318610341972,-0.03212833264980805,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,187270,(주)신화콘텍,2025,2026,other,manufacturing,2014,2.334992533646538,0.9118970291469715,95056987,0.7457390165333139,0.34095168324255504,0.1326572658988234,-12.976494516971176,0.05434279524367432,14312356,7.975350550562526,0.03965967278133905,0.05049473112376263,0.053181705532457366,0.27062789866906267,0.5187059476605869,0.1224117912248607,10.86815909238185,-0.03826294220749917,2856271,0.0033007463196787416,2.2107992699162518,1,0,5.803,0.7343378271213322,-0.022283438585707607,-0.090585526576408,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,187420,에이치엘비제넥스(주),2025,2026,other,manufacturing,2015,0.7947571239553636,0.5326805717380819,135828590,0.40306218300580166,1.4810067399039164,0.07527870237039198,-2.7549029902467277,0.5279592683688337,15192024,0.10964839645081538,0.1759930291553494,0.008876393401418655,0.43663989472516745,0.04321599942359033,0.34269007334963325,0.08079271164293611,0.3186686874446662,0.1427811184670326,4319256,0.07645944789679404,0.5348997272747039,0,0,5.803,0.5550122249388753,-0.07133120723882105,1.0341075111558797,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,187660,현대에이디엠바이오(주),2025,2026,other,it_services,2021,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,-1.0,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,187790,(주)나노,2025,2026,other,manufacturing,2014,1.1683986820879382,0.3451422609476997,94244236,0.4232032397185542,1.3629308713823571,0.3330270511185427,-1.5864716351667578,0.0566350893362773,17367157,5.72338697984631,0.03234065158106857,0.058639002601708186,0.07641872402152758,0.002472195890453547,0.004281798056960646,0.0015685544539561723,0.13917852482445783,0.05006034533507174,2655356,0.001007371952169043,1.5760982248453221,0,0,5.803,0.5623828294761848,0.09168612622083602,-0.19246638617964368,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,187870,(주)디바이스,2025,2026,other,manufacturing,2017,3.2834534580568904,0.3059422175191603,218237487,0.7378801562171581,0.355233626455866,0.09523845002852328,-44.77008275291653,0.20127793023164708,25732445,1000000.0,0.09385313349030637,0.07942654233367341,0.12719292245431438,0.10611485387061997,0.29205440566573326,0.07219336171592558,1000000.0,0.04973397168929094,2727915,0.022349029339766912,1.4698699623958837,1,0,5.803,0.0,0.07048353936266617,0.03589223880844969,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,188040,(주)바이오포트코리아,2025,2026,other,manufacturing,2025,2.5813651936471973,0.8787286128234646,57284115,0.706417145486144,0.41559418027972334,0.1822494770147012,-42.23979496977118,-0.019799872877651878,17355206,2.6753842831495587,-0.03227741233324456,0.01448998557453493,-0.045691717053429975,0.28189316047667584,0.45409731800766284,0.06688477504180743,15.280355065059807,-0.10725811160738016,2346712,0.0029733199160011463,4.21460878504075,0,0,5.803,0.7758620689655172,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,188260,(주)세니젠,2025,2026,other,manufacturing,2023,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,189300,(주)인텔리안테크놀로지스,2025,2026,other,manufacturing,2016,1.8751698140804578,0.22249785487664364,496458172,0.5363433074881483,0.8644774457675083,0.25132479841625005,-48.61590089342231,0.023351914736749996,124889704,2.1771743018607577,0.013496085627934834,0.024077901571937465,0.025163147259431518,-0.07923682499165437,-0.14618010014245955,-0.05706383661817283,-3.3219887907225125,0.051773050479668604,16620251,0.08950933332607122,1.3885646266977465,1,0,5.803,0.5149682080751129,0.12653954826201375,0.03503513403090304,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,189330,(주)씨이랩,2025,2026,other,it_services,2021,8.344285823078732,2.44801781487806,29442038,0.8534296097301416,0.1717427994046335,0.0,-4.356202604824156,-0.30365746942682187,2444275,-64.66704764196342,-0.10590741034978625,-0.10953980155857417,-0.12409624548095378,-0.1649919785990924,,-0.0693119889847679,-14.276447706127687,-0.08176308990566482,884318,0.0020795435424680857,2.380424815616693,0,0,5.803,,1.1978816545051252,0.26673489827716607,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,189860,(주)서전기전,2025,2026,other,manufacturing,2014,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,189980,(주)흥국에프엔비,2025,2026,other,manufacturing,2015,1.114355012363154,0.17361680034940047,225773291,0.44317581391857375,1.2564408168594499,0.4870833282046635,-23.92841840229031,0.08036634505431962,35481393,2.7010042313081346,0.03874404258030681,0.03779022736573388,0.0874236394755635,0.07146771293156033,0.08170049858686527,0.0904083119034672,2.8442890636228433,-0.004420164119413044,4960643,0.015739257660907287,0.7904993625792887,1,0,5.803,0.4178396867971916,0.02121373823606242,0.029721937234379922,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,190510,(주)나무가,2025,2026,other,manufacturing,2015,2.5020455089784606,1.4750681402011732,257388437,0.6671390409041569,0.49893791634484985,0.09460020925493245,-19.580724454876602,0.054611561914888404,51156810,22.11955276309346,0.11745251011411985,0.10950478323157928,0.17605402009592994,0.44136879927826417,1.5530033676947719,0.08222602578226074,29.67616290385364,-0.049339166700794725,14773808,0.008150754651033527,5.36775060060709,1,0,5.803,1.0,-0.026462600934104574,-0.0033774104888184484,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,191410,(주)육일씨엔에쓰,2025,2026,other,manufacturing,2015,0.9166961275365261,0.12722993802505395,56008782,0.4239390529863692,1.358829589067865,0.37124195987693503,-2.555148932054331,0.03605351513408559,10850176,-1.022299292798702,0.05231702771183276,-0.026908940815745644,0.12340695518210468,0.06743402053608752,0.10463823792936115,0.048527314074012416,1.4758048433724806,-0.00998527338087802,1204381,0.0530578936710318,1.389609580147773,0,0,5.803,0.8084525371991568,-0.1229812334102092,0.050400953907276815,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,191420,테고사이언스(주),2025,2026,other,manufacturing,2014,15.583877800850036,3.383797599693972,78160932,0.6438985144138251,0.5530397688684731,0.20473049118708053,-11.413056673746189,-1.181771156579248,4035719,-3.5346139404833234,-0.10372756302342966,-0.056606963182066455,-0.16109303050319718,-0.11018788193563203,-0.19165717926704573,-0.516248122911763,-2.4500770920711004,-0.05058389017162692,521642,0.034017199283140585,0.2134397725538371,0,0,5.803,0.08207012080920759,0.48834389839881354,-1.6723986241009843,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,192250,(주)케이사인,2025,2026,other,it_services,2014,0.9995168241517297,0.6550977957176344,196844453,0.6170190378694593,0.620695527277091,0.32243473988063054,-16.186164812423723,0.04469872839473468,48394106,1.2975620577308316,0.01578677962543349,0.014708908256612137,0.02558556325902775,0.04268416441588988,0.05069932025607894,0.06649280802914305,1.4420876673284366,-0.005358063099700351,2686887,0.012105543050278384,0.6419365594724453,1,0,5.803,1.0,0.028220300043504058,0.036322380117413754,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,192390,(주)윈하이텍,2025,2026,other,manufacturing,2014,1.4469018908526166,0.40292701636124995,152864432,0.4742343267922521,1.1086622024265025,0.424949474185074,-12.142140981469748,-0.08901859246320602,6078877,-1.4243393046409396,-0.04866136551634196,-0.025740454784144946,-0.10261038218277069,-0.024797678253356242,-0.030680748636923286,-0.026521228935600237,-0.7214404548850625,-0.030723543328902043,2056877,0.0068297836608584,0.9350124126438794,1,0,5.803,0.6704160705274628,0.08045297699068008,-0.15832427315204461,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,192410,(주)오늘이엔엠,2025,2026,other,manufacturing,2014,0.8952732790752499,0.2003286809314703,80834691,0.11529203470326868,7.67362608851285,0.08659648368050296,-0.9972744166130715,-4.6875853488137915,6808087,-1.2665947423507873,-0.9677854895245409,-0.022860073776987656,-8.394209470024236,-0.07260520313928129,-0.7417668571428572,-0.3110321179600351,-3.558997930690823,-0.9038464562201395,1084899,0.0007095839582042814,0.23343313743762767,0,0,5.803,1.0,0.10185106643329263,-3.3672095636848165,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,192440,(주)슈피겐코리아,2025,2026,other,manufacturing,2014,8.62445703974774,1.4029715794875675,574067736,0.9237880388386781,0.08249940241392417,0.0,-169.61964453818985,0.06256038813722219,291258235,185.36955902954128,0.059967055873699195,0.05785592521088835,0.06491430214780178,0.9860422527317655,,0.09303499154279793,240.7738052050253,-0.02461559867213997,7190669,0.013758440868030249,10.598617105029417,1,0,5.803,,0.008901063727951778,0.00260839670453597,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,193250,(주)링크드,2025,2026,other,manufacturing,2014,2.0417701416878264,0.9605640365048961,71845994,0.8327681429252687,0.2008144265549053,0.0,-8.262861534350552,-0.28539563602272117,1263635,-6.962208215966295,-0.04157648650528797,-0.10035141277327167,-0.04992564480101513,-0.611675098808242,,-0.7029213663260445,-7.096812477005395,0.06075979685102554,1644066,0.002101007886396561,0.8701899360454514,0,0,5.803,,-0.0025709975121053818,0.9680706482204353,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,194480,데브시스터즈(주),2025,2026,other,it_services,2014,3.978866263092741,0.29719531127129095,302727137,0.5597570560712567,0.7864893155946224,0.13032078125192986,-26.772116379787185,0.036554433400360006,295578347,3.761776213875486,0.048785408359343745,0.020976639434871675,0.08715461079088818,0.062295849303439094,0.2104446261634213,0.02808861029322963,4.918226866538118,0.00826590580810732,9599601,0.02007386936044653,2.217833087970701,0,0,5.803,0.0,0.16269162850000787,-0.0831447213631277,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,194700,(주)노바렉스,2025,2026,other,manufacturing,2018,2.2611753666418437,0.5266134384661744,359554560,0.7082087819995941,0.41201299026050914,0.10084005053363806,-26.154546600430994,0.08895852117510505,70094347,51.39453153446771,0.124198552787093,0.11973165908395099,0.17536996990693088,0.1587164728032862,0.4592626904778322,0.041190633976212754,19.87934778586002,0.05370710915194623,9458594,0.006032352920235527,3.853217527434602,1,0,5.803,0.758463766117355,0.24151123359535753,0.008890429812719203,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,195500,(주)마니커에프앤지,2025,2026,other,manufacturing,2019,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,195940,에이치케이이노엔(주),2025,2026,other,manufacturing,2021,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,195990,(주)에이비프로바이오,2025,2026,other,manufacturing,2015,3.2173504628534273,0.46478684546303517,74776906,0.7225338127790417,0.38401827335077304,0.19340864410731304,0.6204369963169939,-1.5324451883782597,3510862,-6.7809911770528855,-0.6597801733064483,-0.12412837728268672,-0.9131478162506644,-0.322236490220798,-0.46228404494382025,-0.20943603554476062,-4.884351231757058,-0.5648019991626827,1377209,0.04216217504372272,1.5385914338123998,0,0,5.803,0.1752808988764045,-0.47065444266260564,-1.0388267364807267,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,196170,(주)알테오젠,2025,2026,other,it_services,2014,2.0059529340115514,0.27695074403789766,698742517,0.6503725320038025,0.537580310962692,0.006096437380523676,-15.986683384608783,0.6725364079118732,165625059,9.7476702036368,0.2328988562177332,0.15298922621592811,0.3581006957661175,0.5080940029626003,29.13892305814303,0.5750383193570983,11.318518708993592,0.030119581230520713,2597021,0.17190800484808627,0.8835828602355705,0,0,5.803,0.0,0.7083668973466288,0.08247681302016674,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
KOSDAQ,196300,에이치엘비펩(주),2025,2026,other,manufacturing,2016,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,196450,(주)코아시아씨엠,2025,2026,other,manufacturing,2014,1.1724765921430003,0.26350667368815456,128523498,0.5043423343488519,0.982780226196482,0.18152786348843383,-0.4302832934337303,0.010514794751534572,20311273,2.2094270983714894,0.025424510310169117,0.04102235063661277,0.050411215911498455,0.36479073148358293,0.9960527369296523,0.09000307927946705,9.738336187832918,-0.15968767049897756,12501381,0.004816014266900827,4.053091676462284,0,0,5.803,0.9892844571994646,-0.10247258511412524,0.08057194373174104,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,196490,(주)디에이테크놀로지,2025,2026,other,manufacturing,2014,0.29682032873378966,0.10218852278456594,38920062,-0.27739218401039545,-4.605004241801291,0.08309698992771389,1.1209315003985452,-0.259631985979275,5821821,-4.303000879085751,-0.21836828009164014,-0.16601242824330548,0.7872185760052152,0.004399714274122774,0.06763374498321037,0.006564322176573505,0.1456731665734303,-0.22790868113211124,615164,0.009237523825116209,0.6702465472862227,0,0,5.803,0.6598786694453549,-0.33438009251007433,1.213863040686916,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,196700,(주)웹스,2025,2026,other,manufacturing,2015,1.7240894576343821,0.5664986332181935,73193837,0.5513561749741307,0.8137096225446635,0.3038382589506819,-4.618973744624114,0.09506872316289493,11938884,4.6531203098929295,0.05833749363351453,0.07582109679534904,0.10580727355824335,0.1332289399315055,0.19672420919418998,0.10133196604790701,3.6682124980086694,-0.003694477719483404,2144174,0.000709786535716115,1.3147770158581396,0,0,5.803,0.8318276360973076,0.032349549252621776,0.059962786943305424,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
KOSDAQ,197140,(주)디지캡,2025,2026,other,it_services,2018,,,0,,,,,,0,1000000.0,,,,,,,1000000.0,,0,,,0,0,5.803,,,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
