market,stock_code,corp_name,fiscal_year,eval_year,firm_size_group,industry_macro_category,label_eval_year
KOSPI,1040,씨제이(주),2015,2016,large,it_services,2016
KOSPI,1040,씨제이(주),2016,2017,large,it_services,2017
KOSPI,1040,씨제이(주),2017,2018,large,it_services,2018
KOSPI,1040,씨제이(주),2018,2019,large,it_services,2019
KOSPI,1040,씨제이(주),2019,2020,large,it_services,2020
KOSPI,1040,씨제이(주),2020,2021,large,it_services,2021
KOSPI,1040,씨제이(주),2021,2022,large,it_services,2022
KOSPI,1060,제이더블유중외제약(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,1070,대한방직(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,1070,대한방직(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,1070,대한방직(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,1070,대한방직(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,1070,대한방직(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,1070,대한방직(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,1070,대한방직(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,1070,대한방직(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,1140,(주)국보,2018,2019,mid_sized,transport_storage,2019
KOSPI,1140,(주)국보,2019,2020,small_and_medium,transport_storage,2020
KOSPI,1140,(주)국보,2020,2021,mid_sized,transport_storage,2021
KOSPI,1140,(주)국보,2021,2022,mid_sized,transport_storage,2022
KOSPI,1210,금호전기(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,1210,금호전기(주),2019,2020,small_and_medium,manufacturing,2020
KOSPI,1210,금호전기(주),2020,2021,small_and_medium,manufacturing,2021
KOSPI,1210,금호전기(주),2021,2022,small_and_medium,manufacturing,2022
KOSPI,1230,동국홀딩스(주),2016,2017,mid_sized,it_services,2017
KOSPI,1230,동국홀딩스(주),2017,2018,mid_sized,it_services,2018
KOSPI,1230,동국홀딩스(주),2018,2019,mid_sized,it_services,2019
KOSPI,1230,동국홀딩스(주),2019,2020,mid_sized,it_services,2020
KOSPI,1230,동국홀딩스(주),2020,2021,mid_sized,it_services,2021
KOSPI,1230,동국홀딩스(주),2021,2022,mid_sized,it_services,2022
KOSPI,1250,(주)지에스글로벌,2014,2015,large,wholesale_retail,2015
KOSPI,1250,(주)지에스글로벌,2015,2016,large,wholesale_retail,2016
KOSPI,1250,(주)지에스글로벌,2016,2017,large,wholesale_retail,2017
KOSPI,1250,(주)지에스글로벌,2017,2018,large,wholesale_retail,2018
KOSPI,1250,(주)지에스글로벌,2018,2019,large,wholesale_retail,2019
KOSPI,1250,(주)지에스글로벌,2019,2020,large,wholesale_retail,2020
KOSPI,1250,(주)지에스글로벌,2020,2021,large,wholesale_retail,2021
KOSPI,1250,(주)지에스글로벌,2021,2022,large,wholesale_retail,2022
KOSPI,1340,피케이씨(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,1340,피케이씨(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,1340,피케이씨(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,1340,피케이씨(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,1390,케이지케미칼(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,1390,케이지케미칼(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,1390,케이지케미칼(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,1390,케이지케미칼(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,1390,케이지케미칼(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,1390,케이지케미칼(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,1390,케이지케미칼(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,1430,(주)세아베스틸지주,2014,2015,large,manufacturing,2015
KOSPI,1430,(주)세아베스틸지주,2015,2016,large,manufacturing,2016
KOSPI,1430,(주)세아베스틸지주,2016,2017,mid_sized,manufacturing,2017
KOSPI,1430,(주)세아베스틸지주,2017,2018,mid_sized,manufacturing,2018
KOSPI,1430,(주)세아베스틸지주,2018,2019,mid_sized,manufacturing,2019
KOSPI,1430,(주)세아베스틸지주,2019,2020,mid_sized,manufacturing,2020
KOSPI,1430,(주)세아베스틸지주,2020,2021,mid_sized,manufacturing,2021
KOSPI,1430,(주)세아베스틸지주,2021,2022,large,manufacturing,2022
KOSPI,1440,대한전선(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,1440,대한전선(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,1440,대한전선(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,1470,삼부토건(주),2014,2015,mid_sized,construction,2015
KOSPI,1520,(주)동양,2015,2016,mid_sized,manufacturing,2016
KOSPI,1520,(주)동양,2016,2017,mid_sized,manufacturing,2017
KOSPI,1560,제일연마공업(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,1560,제일연마공업(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,1560,제일연마공업(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,1570,(주)금양,2014,2015,small_and_medium,manufacturing,2015
KOSPI,1570,(주)금양,2015,2016,small_and_medium,manufacturing,2016
KOSPI,1570,(주)금양,2019,2020,mid_sized,manufacturing,2020
KOSPI,1570,(주)금양,2020,2021,mid_sized,manufacturing,2021
KOSPI,1570,(주)금양,2021,2022,mid_sized,manufacturing,2022
KOSPI,1620,케이비아이동국실업(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,1620,케이비아이동국실업(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,1620,케이비아이동국실업(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,1620,케이비아이동국실업(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,1620,케이비아이동국실업(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,1620,케이비아이동국실업(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,1620,케이비아이동국실업(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,1620,케이비아이동국실업(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,1630,(주)종근당홀딩스,2020,2021,mid_sized,manufacturing,2021
KOSPI,1630,(주)종근당홀딩스,2021,2022,mid_sized,manufacturing,2022
KOSPI,1680,대상(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,1680,대상(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,1680,대상(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,1680,대상(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,1680,대상(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,1680,대상(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,1680,대상(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,1680,대상(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,1740,에스케이네트웍스(주),2014,2015,large,wholesale_retail,2015
KOSPI,1740,에스케이네트웍스(주),2015,2016,large,wholesale_retail,2016
KOSPI,1740,에스케이네트웍스(주),2016,2017,large,wholesale_retail,2017
KOSPI,1740,에스케이네트웍스(주),2017,2018,large,wholesale_retail,2018
KOSPI,1740,에스케이네트웍스(주),2018,2019,large,wholesale_retail,2019
KOSPI,1740,에스케이네트웍스(주),2019,2020,large,wholesale_retail,2020
KOSPI,1740,에스케이네트웍스(주),2020,2021,large,wholesale_retail,2021
KOSPI,1740,에스케이네트웍스(주),2021,2022,large,wholesale_retail,2022
KOSPI,1780,(주)알루코,2016,2017,mid_sized,manufacturing,2017
KOSPI,1800,(주)오리온홀딩스,2014,2015,mid_sized,other,2015
KOSPI,1800,(주)오리온홀딩스,2015,2016,mid_sized,other,2016
KOSPI,1800,(주)오리온홀딩스,2016,2017,mid_sized,other,2017
KOSPI,1880,디엘건설(주),2019,2020,large,construction,2020
KOSPI,1880,디엘건설(주),2020,2021,large,construction,2021
KOSPI,1880,디엘건설(주),2021,2022,large,construction,2022
KOSPI,1940,KISCO홀딩스(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,1940,KISCO홀딩스(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,1940,KISCO홀딩스(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,2030,아세아(주),2014,2015,mid_sized,it_services,2015
KOSPI,2030,아세아(주),2016,2017,mid_sized,it_services,2017
KOSPI,2150,(주)도화엔지니어링,2015,2016,mid_sized,it_services,2016
KOSPI,2150,(주)도화엔지니어링,2016,2017,mid_sized,it_services,2017
KOSPI,2150,(주)도화엔지니어링,2017,2018,mid_sized,it_services,2018
KOSPI,2150,(주)도화엔지니어링,2018,2019,mid_sized,it_services,2019
KOSPI,2150,(주)도화엔지니어링,2019,2020,mid_sized,it_services,2020
KOSPI,2150,(주)도화엔지니어링,2020,2021,mid_sized,it_services,2021
KOSPI,2150,(주)도화엔지니어링,2021,2022,mid_sized,it_services,2022
KOSPI,2240,고려제강(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,2240,고려제강(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,2240,고려제강(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,2240,고려제강(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,2240,고려제강(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,2270,롯데푸드(주),2014,2015,large,manufacturing,2015
KOSPI,2270,롯데푸드(주),2015,2016,large,manufacturing,2016
KOSPI,2270,롯데푸드(주),2016,2017,large,manufacturing,2017
KOSPI,2270,롯데푸드(주),2017,2018,large,manufacturing,2018
KOSPI,2270,롯데푸드(주),2018,2019,large,manufacturing,2019
KOSPI,2270,롯데푸드(주),2019,2020,large,manufacturing,2020
KOSPI,2270,롯데푸드(주),2020,2021,large,manufacturing,2021
KOSPI,2320,(주)한진,2014,2015,large,transport_storage,2015
KOSPI,2320,(주)한진,2015,2016,large,transport_storage,2016
KOSPI,2320,(주)한진,2016,2017,large,transport_storage,2017
KOSPI,2320,(주)한진,2017,2018,large,transport_storage,2018
KOSPI,2320,(주)한진,2018,2019,large,transport_storage,2019
KOSPI,2320,(주)한진,2019,2020,large,transport_storage,2020
KOSPI,2320,(주)한진,2020,2021,large,transport_storage,2021
KOSPI,2320,(주)한진,2021,2022,large,transport_storage,2022
KOSPI,2350,넥센타이어(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,2350,넥센타이어(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,2350,넥센타이어(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,2350,넥센타이어(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,2350,넥센타이어(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,2350,넥센타이어(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,2350,넥센타이어(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,2350,넥센타이어(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,2380,(주)케이씨씨,2014,2015,large,manufacturing,2015
KOSPI,2380,(주)케이씨씨,2015,2016,large,manufacturing,2016
KOSPI,2380,(주)케이씨씨,2016,2017,large,manufacturing,2017
KOSPI,2380,(주)케이씨씨,2017,2018,large,manufacturing,2018
KOSPI,2380,(주)케이씨씨,2018,2019,large,manufacturing,2019
KOSPI,2380,(주)케이씨씨,2019,2020,large,manufacturing,2020
KOSPI,2380,(주)케이씨씨,2020,2021,large,manufacturing,2021
KOSPI,2380,(주)케이씨씨,2021,2022,large,manufacturing,2022
KOSPI,2390,(주)한독,2016,2017,mid_sized,manufacturing,2017
KOSPI,2390,(주)한독,2017,2018,mid_sized,manufacturing,2018
KOSPI,2390,(주)한독,2018,2019,mid_sized,manufacturing,2019
KOSPI,2390,(주)한독,2019,2020,mid_sized,manufacturing,2020
KOSPI,2390,(주)한독,2020,2021,mid_sized,manufacturing,2021
KOSPI,2390,(주)한독,2021,2022,mid_sized,manufacturing,2022
KOSPI,2410,범양건영(주),2014,2015,small_and_medium,construction,2015
KOSPI,2410,범양건영(주),2015,2016,small_and_medium,construction,2016
KOSPI,2410,범양건영(주),2016,2017,small_and_medium,construction,2017
KOSPI,2410,범양건영(주),2017,2018,small_and_medium,construction,2018
KOSPI,2410,범양건영(주),2018,2019,small_and_medium,construction,2019
KOSPI,2410,범양건영(주),2019,2020,small_and_medium,construction,2020
KOSPI,2410,범양건영(주),2020,2021,small_and_medium,construction,2021
KOSPI,2410,범양건영(주),2021,2022,mid_sized,construction,2022
KOSPI,2460,에이치에스화성(주),2014,2015,mid_sized,construction,2015
KOSPI,2460,에이치에스화성(주),2015,2016,mid_sized,construction,2016
KOSPI,2460,에이치에스화성(주),2017,2018,mid_sized,construction,2018
KOSPI,2690,동일제강(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,2690,동일제강(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,2690,동일제강(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,2690,동일제강(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,2690,동일제강(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,2690,동일제강(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,2780,진흥기업(주),2018,2019,large,construction,2019
KOSPI,2780,진흥기업(주),2019,2020,large,construction,2020
KOSPI,2780,진흥기업(주),2020,2021,large,construction,2021
KOSPI,2780,진흥기업(주),2021,2022,large,construction,2022
KOSPI,2880,(주)대유에이텍,2016,2017,mid_sized,manufacturing,2017
KOSPI,2900,티와이엠(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,2900,티와이엠(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,2900,티와이엠(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,2900,티와이엠(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,2960,한국쉘석유(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,2960,한국쉘석유(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,2990,금호건설(주),2020,2021,large,construction,2021
KOSPI,2990,금호건설(주),2021,2022,large,construction,2022
KOSPI,3010,(주)혜인,2018,2019,mid_sized,wholesale_retail,2019
KOSPI,3010,(주)혜인,2019,2020,mid_sized,wholesale_retail,2020
KOSPI,3010,(주)혜인,2020,2021,mid_sized,wholesale_retail,2021
KOSPI,3010,(주)혜인,2021,2022,mid_sized,wholesale_retail,2022
KOSPI,3030,(주)세아제강지주,2014,2015,large,it_services,2015
KOSPI,3030,(주)세아제강지주,2015,2016,large,it_services,2016
KOSPI,3030,(주)세아제강지주,2016,2017,mid_sized,it_services,2017
KOSPI,3030,(주)세아제강지주,2017,2018,mid_sized,it_services,2018
KOSPI,3030,(주)세아제강지주,2019,2020,mid_sized,it_services,2020
KOSPI,3030,(주)세아제강지주,2020,2021,mid_sized,it_services,2021
KOSPI,3030,(주)세아제강지주,2021,2022,large,it_services,2022
KOSPI,3160,(주)디아이,2014,2015,mid_sized,manufacturing,2015
KOSPI,3160,(주)디아이,2015,2016,mid_sized,manufacturing,2016
KOSPI,3160,(주)디아이,2016,2017,mid_sized,manufacturing,2017
KOSPI,3160,(주)디아이,2017,2018,mid_sized,manufacturing,2018
KOSPI,3160,(주)디아이,2018,2019,mid_sized,manufacturing,2019
KOSPI,3160,(주)디아이,2019,2020,mid_sized,manufacturing,2020
KOSPI,3160,(주)디아이,2020,2021,mid_sized,manufacturing,2021
KOSPI,3160,(주)디아이,2021,2022,mid_sized,manufacturing,2022
KOSPI,3220,대원제약(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,3220,대원제약(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,3220,대원제약(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,3220,대원제약(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,3220,대원제약(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,3220,대원제약(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,3220,대원제약(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,3220,대원제약(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,3280,흥아해운(주),2014,2015,mid_sized,transport_storage,2015
KOSPI,3280,흥아해운(주),2015,2016,mid_sized,transport_storage,2016
KOSPI,3280,흥아해운(주),2016,2017,mid_sized,transport_storage,2017
KOSPI,3280,흥아해운(주),2017,2018,mid_sized,transport_storage,2018
KOSPI,3280,흥아해운(주),2018,2019,mid_sized,transport_storage,2019
KOSPI,3280,흥아해운(주),2019,2020,mid_sized,transport_storage,2020
KOSPI,3280,흥아해운(주),2020,2021,mid_sized,transport_storage,2021
KOSPI,3300,한일홀딩스(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,3300,한일홀딩스(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,3300,한일홀딩스(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,3300,한일홀딩스(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,3300,한일홀딩스(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,3300,한일홀딩스(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,3300,한일홀딩스(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,3300,한일홀딩스(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,3410,쌍용씨앤이(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,3490,(주)대한항공,2014,2015,large,transport_storage,2015
KOSPI,3490,(주)대한항공,2015,2016,large,transport_storage,2016
KOSPI,3490,(주)대한항공,2016,2017,large,transport_storage,2017
KOSPI,3490,(주)대한항공,2017,2018,large,transport_storage,2018
KOSPI,3490,(주)대한항공,2018,2019,large,transport_storage,2019
KOSPI,3490,(주)대한항공,2019,2020,large,transport_storage,2020
KOSPI,3490,(주)대한항공,2020,2021,large,transport_storage,2021
KOSPI,3490,(주)대한항공,2021,2022,large,transport_storage,2022
KOSPI,3560,(주)아이에이치큐,2017,2018,mid_sized,it_services,2018
KOSPI,3560,(주)아이에이치큐,2018,2019,mid_sized,it_services,2019
KOSPI,3600,에스케이(주),2014,2015,large,it_services,2015
KOSPI,4000,롯데정밀화학(주),2014,2015,large,manufacturing,2015
KOSPI,4000,롯데정밀화학(주),2015,2016,large,manufacturing,2016
KOSPI,4000,롯데정밀화학(주),2016,2017,large,manufacturing,2017
KOSPI,4000,롯데정밀화학(주),2017,2018,large,manufacturing,2018
KOSPI,4000,롯데정밀화학(주),2018,2019,large,manufacturing,2019
KOSPI,4020,현대제철(주),2014,2015,large,manufacturing,2015
KOSPI,4020,현대제철(주),2015,2016,large,manufacturing,2016
KOSPI,4020,현대제철(주),2020,2021,large,manufacturing,2021
KOSPI,4020,현대제철(주),2021,2022,large,manufacturing,2022
KOSPI,4090,한국석유공업(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,4090,한국석유공업(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,4090,한국석유공업(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,4090,한국석유공업(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,4090,한국석유공업(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,4090,한국석유공업(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,4090,한국석유공업(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,4090,한국석유공업(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,4100,태양금속공업(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,4100,태양금속공업(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,4100,태양금속공업(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,4100,태양금속공업(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,4100,태양금속공업(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,4100,태양금속공업(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,4140,(주)동방,2014,2015,mid_sized,transport_storage,2015
KOSPI,4140,(주)동방,2015,2016,mid_sized,transport_storage,2016
KOSPI,4140,(주)동방,2016,2017,mid_sized,transport_storage,2017
KOSPI,4140,(주)동방,2017,2018,mid_sized,transport_storage,2018
KOSPI,4140,(주)동방,2018,2019,mid_sized,transport_storage,2019
KOSPI,4140,(주)동방,2019,2020,mid_sized,transport_storage,2020
KOSPI,4140,(주)동방,2020,2021,mid_sized,transport_storage,2021
KOSPI,4140,(주)동방,2021,2022,mid_sized,transport_storage,2022
KOSPI,4150,한솔홀딩스(주),2014,2015,large,it_services,2015
KOSPI,4150,한솔홀딩스(주),2015,2016,large,it_services,2016
KOSPI,4150,한솔홀딩스(주),2016,2017,mid_sized,it_services,2017
KOSPI,4170,(주)신세계,2014,2015,large,wholesale_retail,2015
KOSPI,4170,(주)신세계,2015,2016,large,wholesale_retail,2016
KOSPI,4170,(주)신세계,2016,2017,large,wholesale_retail,2017
KOSPI,4170,(주)신세계,2017,2018,large,wholesale_retail,2018
KOSPI,4170,(주)신세계,2018,2019,large,wholesale_retail,2019
KOSPI,4170,(주)신세계,2019,2020,large,wholesale_retail,2020
KOSPI,4170,(주)신세계,2020,2021,large,wholesale_retail,2021
KOSPI,4170,(주)신세계,2021,2022,large,wholesale_retail,2022
KOSPI,4200,고려개발(주),2014,2015,large,construction,2015
KOSPI,4430,송원산업(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,4430,송원산업(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,4430,송원산업(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,4430,송원산업(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,4430,송원산업(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,4540,깨끗한나라(주),2014,2015,mid_sized,manufacturing,2015
KOSPI,4540,깨끗한나라(주),2015,2016,mid_sized,manufacturing,2016
KOSPI,4540,깨끗한나라(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,4540,깨끗한나라(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,4540,깨끗한나라(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,4540,깨끗한나라(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,4540,깨끗한나라(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,4560,현대비앤지스틸(주),2014,2015,large,manufacturing,2015
KOSPI,4560,현대비앤지스틸(주),2015,2016,large,manufacturing,2016
KOSPI,4560,현대비앤지스틸(주),2017,2018,large,manufacturing,2018
KOSPI,4560,현대비앤지스틸(주),2018,2019,large,manufacturing,2019
KOSPI,4560,현대비앤지스틸(주),2020,2021,large,manufacturing,2021
KOSPI,4560,현대비앤지스틸(주),2021,2022,large,manufacturing,2022
KOSPI,4690,(주)삼천리,2014,2015,large,other,2015
KOSPI,4690,(주)삼천리,2015,2016,large,other,2016
KOSPI,4690,(주)삼천리,2016,2017,mid_sized,other,2017
KOSPI,4690,(주)삼천리,2017,2018,mid_sized,other,2018
KOSPI,4690,(주)삼천리,2018,2019,mid_sized,other,2019
KOSPI,4690,(주)삼천리,2019,2020,mid_sized,other,2020
KOSPI,4690,(주)삼천리,2020,2021,mid_sized,other,2021
KOSPI,4690,(주)삼천리,2021,2022,mid_sized,other,2022
KOSPI,4710,한솔테크닉스(주),2014,2015,large,manufacturing,2015
KOSPI,4710,한솔테크닉스(주),2015,2016,large,manufacturing,2016
KOSPI,4710,한솔테크닉스(주),2016,2017,mid_sized,manufacturing,2017
KOSPI,4710,한솔테크닉스(주),2017,2018,mid_sized,manufacturing,2018
KOSPI,4710,한솔테크닉스(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,4710,한솔테크닉스(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,4710,한솔테크닉스(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,4710,한솔테크닉스(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,4800,(주)효성,2014,2015,large,other,2015
KOSPI,4800,(주)효성,2015,2016,large,other,2016
KOSPI,4800,(주)효성,2016,2017,large,other,2017
KOSPI,4800,(주)효성,2017,2018,large,other,2018
KOSPI,4800,(주)효성,2020,2021,large,other,2021
KOSPI,4800,(주)효성,2021,2022,large,other,2022
KOSPI,4840,(주)디알비동일,2019,2020,mid_sized,manufacturing,2020
KOSPI,4840,(주)디알비동일,2020,2021,mid_sized,manufacturing,2021
KOSPI,4840,(주)디알비동일,2021,2022,mid_sized,manufacturing,2022
KOSPI,4870,(주)티웨이홀딩스,2018,2019,mid_sized,manufacturing,2019
KOSPI,4920,(주)씨아이테크,2018,2019,small_and_medium,manufacturing,2019
KOSPI,4920,(주)씨아이테크,2019,2020,small_and_medium,manufacturing,2020
KOSPI,4960,한신공영(주),2014,2015,mid_sized,construction,2015
KOSPI,4960,한신공영(주),2015,2016,mid_sized,construction,2016
KOSPI,4960,한신공영(주),2016,2017,mid_sized,construction,2017
KOSPI,4960,한신공영(주),2017,2018,mid_sized,construction,2018
KOSPI,4960,한신공영(주),2018,2019,mid_sized,construction,2019
KOSPI,4960,한신공영(주),2019,2020,mid_sized,construction,2020
KOSPI,4960,한신공영(주),2020,2021,mid_sized,construction,2021
KOSPI,4960,한신공영(주),2021,2022,mid_sized,construction,2022
KOSPI,4990,롯데지주(주),2014,2015,large,it_services,2015
KOSPI,4990,롯데지주(주),2015,2016,large,it_services,2016
KOSPI,4990,롯데지주(주),2016,2017,large,it_services,2017
KOSPI,4990,롯데지주(주),2018,2019,large,it_services,2019
KOSPI,4990,롯데지주(주),2019,2020,large,it_services,2020
KOSPI,4990,롯데지주(주),2020,2021,large,it_services,2021
KOSPI,4990,롯데지주(주),2021,2022,large,it_services,2022
KOSPI,5030,부산주공(주),2018,2019,mid_sized,manufacturing,2019
KOSPI,5030,부산주공(주),2019,2020,mid_sized,manufacturing,2020
KOSPI,5030,부산주공(주),2020,2021,mid_sized,manufacturing,2021
KOSPI,5030,부산주공(주),2021,2022,mid_sized,manufacturing,2022
KOSPI,5090,에스지씨에너지(주),2017,2018,large,other,2018
KOSPI,5090,에스지씨에너지(주),2018,2019,large,other,2019
KOSPI,5090,에스지씨에너지(주),2019,2020,mid_sized,other,2020
KOSPI,5090,에스지씨에너지(주),2020,2021,mid_sized,other,2021
KOSPI,5090,에스지씨에너지(주),2021,2022,large,other,2022
KOSPI,5180,(주)빙그레,2014,2015,mid_sized,manufacturing,2015
KOSPI,5180,(주)빙그레,2015,2016,mid_sized,manufacturing,2016
KOSPI,5180,(주)빙그레,2016,2017,mid_sized,manufacturing,2017
KOSPI,5180,(주)빙그레,2017,2018,mid_sized,manufacturing,2018
KOSPI,5180,(주)빙그레,2018,2019,mid_sized,manufacturing,2019
KOSPI,5180,(주)빙그레,2019,2020,mid_sized,manufacturing,2020
KOSPI,5180,(주)빙그레,2020,2021,mid_sized,manufacturing,2021
KOSPI,5180,(주)빙그레,2021,2022,mid_sized,manufacturing,2022
KOSPI,5190,(주)동성화학,2014,2015,mid_sized,manufacturing,2015
KOSPI,5190,(주)동성화학,2019,2020,mid_sized,manufacturing,2020
KOSPI,5250,(주)녹십자홀딩스,2020,2021,mid_sized,it_services,2021
KOSPI,5250,(주)녹십자홀딩스,2021,2022,mid_sized,it_services,2022
KOSPI,5300,롯데칠성음료(주),2015,2016,large,manufacturing,2016
KOSPI,5300,롯데칠성음료(주),2016,2017,large,manufacturing,2017
KOSPI,5300,롯데칠성음료(주),2017,2018,large,manufacturing,2018
KOSPI,5300,롯데칠성음료(주),2018,2019,large,manufacturing,2019
KOSPI,5300,롯데칠성음료(주),2019,2020,large,manufacturing,2020
KOSPI,5300,롯데칠성음료(주),2020,2021,large,manufacturing,2021
KOSPI,5300,롯데칠성음료(주),2021,2022,large,manufacturing,2022
KOSPI,5320,(주)온타이드,2014,2015,small_and_medium,wholesale_retail,2015
KOSPI,5320,(주)온타이드,2018,2019,mid_sized,wholesale_retail,2019
KOSPI,5320,(주)온타이드,2019,2020,mid_sized,wholesale_retail,2020
KOSPI,5320,(주)온타이드,2021,2022,mid_sized,wholesale_retail,2022
